run,method,source_url,optimizer_step,elapsed_gpu_hours,metric,reward_unsmoothed,reward_ema8
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,261,572.8721026684444,weighted,6.045931816101074,5.999171421278927
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,262,574.2237748605867,weighted,6.045931816101074,6.003052344987318
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,263,577.1658245333333,weighted,6.056963920593262,6.007526787787077
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,264,578.5073405068,weighted,6.056963920593262,6.011629869925544
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,265,581.4449775648623,weighted,6.085590839385986,6.017768331351424
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,266,582.7735987042489,weighted,6.085590839385986,6.023397325298012
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,267,585.7163156619822,weighted,6.106007099151611,6.030253602519637
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,268,587.0591741394045,weighted,6.106007099151611,6.0365408364532
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,269,589.9960119493867,weighted,6.1043243408203125,6.042166593253089
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,270,591.3470834566311,weighted,6.1043243408203125,6.047325434984674
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,271,594.2931319076533,weighted,6.100839614868164,6.051766895546221
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,272,595.6306482853156,weighted,6.100839614868164,6.055839732838894
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,273,598.5708711298932,weighted,6.107568740844727,6.060133031352411
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,274,599.9111605941333,weighted,6.107568740844727,6.06407000344799
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,275,602.8523802101511,weighted,6.098302841186523,6.066911190569919
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,276,604.18721770584,weighted,6.098302841186523,6.069516570648229
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,277,607.1276886774845,weighted,6.117534637451172,6.073501876046001
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,278,608.4710786741067,weighted,6.117534637451172,6.077156417209164
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,279,611.41070320712,weighted,6.143148899078369,6.082633526383196
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,280,612.7553783345955,weighted,6.143148899078369,6.087656057640858
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,281,615.7030053287023,weighted,6.174424171447754,6.094857460265588
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,282,617.0513304194401,weighted,6.174424171447754,6.101461175589209
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,283,619.9906510792799,weighted,6.149777889251709,6.105471267468834
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,284,621.3341081969422,weighted,6.149777889251709,6.109148537936073
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,285,624.277039331111,weighted,6.143832683563232,6.112027181788028
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,286,625.6129268902489,weighted,6.143832683563232,6.114666909839216
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,287,628.55454223656,weighted,6.113339424133301,6.114556733892921
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,288,629.8959796609867,weighted,6.113339424133301,6.114455702104705
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,289,632.8351711073423,weighted,6.106942653656006,6.113832149460255
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,290,634.1836259762399,weighted,6.106942653656006,6.113260349164144
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,291,637.1296561347823,weighted,6.096484184265137,6.111867995306995
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,292,638.4583763565066,weighted,6.096484184265137,6.1105912011904175
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,293,641.3962051086488,weighted,6.111668586730957,6.110680619834192
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,294,642.7441452258133,weighted,6.111668586730957,6.110762617092072
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,295,645.6841400740534,weighted,6.171505928039551,6.115804066303074
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,296,647.0200867205599,weighted,6.171505928039551,6.1204270956131746
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,297,649.9595439757156,weighted,6.185485363006592,6.1258266687629375
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,298,651.2901384837332,weighted,6.185485363006592,6.13077809917285
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,299,654.2337114619555,weighted,6.186344146728516,6.135389856455067
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,300,655.5653816335911,weighted,6.186344146728516,6.139618856529139
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,1,6.494645585422222,weighted,0.36723750829696655,0.36723750829696655
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,2,11.485862488791112,weighted,0.22847062349319458,0.3557204179211704
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,3,16.469726496115555,weighted,0.22864094376564026,0.3451733353745849
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,4,21.43614123537778,weighted,0.16259591281414032,0.3300201474999558
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,5,26.40621484032889,weighted,0.19764770567417145,0.3190337700372908
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,6,31.378402658924443,weighted,0.11047076433897018,0.3017238838272491
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,7,36.35555399677333,weighted,0.07746772468090057,0.28311152933165235
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,8,41.32927450331555,weighted,0.2585897743701935,0.28107632281632544
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,9,46.30008028764444,weighted,0.4871295392513275,0.2981779066651034
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,10,51.27227759010667,weighted,0.3917522132396698,0.30594419577071896
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,11,56.24533797269333,weighted,0.49479174613952637,0.32161777890203214
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,12,61.215485876142225,weighted,0.5794732570648193,0.3430187410270697
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,13,66.18485890956444,weighted,0.462657630443573,0.3529482851241229
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,14,71.15536925604444,weighted,0.7498990297317505,0.3858935919734512
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,15,76.1295126627289,weighted,0.8048036694526672,0.420661434665044
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,16,81.09099592612445,weighted,0.7173548340797424,0.44528578722432555
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,17,86.06509109621334,weighted,0.7806207537651062,0.47311723361930724
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,18,91.04108376511111,weighted,0.7359825968742371,0.4949339959510018
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,19,96.00990421610666,weighted,1.046883225440979,0.5407435503549669
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,20,100.98963859651556,weighted,0.9250569343566895,0.5726400073694404
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,21,105.96455826624889,weighted,0.8977141380310059,0.5996198458731068
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,22,110.9425482416889,weighted,0.5793519020080566,0.5979376884797529
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,23,115.91517388080888,weighted,1.0906965732574463,0.6388346835912767
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,24,120.89297228076445,weighted,0.5644251704216003,0.6326589948510848
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,25,125.87289185968,weighted,0.8918147683143616,0.6541678762287029
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,26,130.8430178087733,weighted,0.9375642538070679,0.6776886297381496
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,27,135.81832983147555,weighted,0.9806549549102783,0.7028336097725751
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,28,140.7901472836,weighted,1.1775705814361572,0.742234858961911
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,29,145.75727819300445,weighted,1.3791394233703613,0.7950953626723024
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,30,150.72928064922667,weighted,1.3612713813781738,0.8420856830593662
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,31,155.69825120897778,weighted,1.4068588018417358,0.8889595684249908
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,32,160.66968186608003,weighted,1.4578932523727417,0.9361787638773256
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,33,165.63482945768,weighted,1.4661341905593872,0.98016292157368
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,34,170.60046499319998,weighted,1.3707833290100098,1.0125828360326394
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,35,175.57060932437332,weighted,1.3984284400939941,1.0446064611169832
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,36,180.54008720683555,weighted,1.4137368202209473,1.07524278845302
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,37,185.52477362237335,weighted,1.379210352897644,1.1004708672988472
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,38,190.49916392621333,weighted,1.5181777477264404,1.1351388494999273
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,39,195.46746906786666,weighted,1.3799679279327393,1.1554586731157772
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,40,200.43434415212445,weighted,1.6097378730773926,1.1931620099688078
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,41,205.39785015837336,weighted,1.803163766860962,1.2437896894289038
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,42,210.36417045311998,weighted,1.9182236194610596,1.2997649787471564
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,43,215.33833727325333,weighted,1.9330095052719116,1.3523217141114834
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,44,220.33226146918224,weighted,1.4813677072525024,1.3630320097828257
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,45,225.30523378843554,weighted,1.814814805984497,1.4005281552172524
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,46,230.2736560257511,weighted,2.0810163021087646,1.4570059200563938
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,47,235.24520334804444,weighted,1.9989361763000488,1.5019839401896737
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,48,240.22057602587557,weighted,1.9430530071258545,1.538590889412865
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,49,245.18889463062223,weighted,2.0864272117614746,1.584059089153422
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,50,250.17313964619558,weighted,2.103612184524536,1.6271798954097225
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,51,255.14158694876446,weighted,1.8494634628295898,1.6456285327676132
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,52,260.11268404032,weighted,2.068006753921509,1.6806842173617897
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,53,265.08253718823113,weighted,2.141629934310913,1.7189408481706911
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,54,270.0579214445067,weighted,2.112170696258545,1.7515773356532245
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,55,275.02515207,weighted,2.1287050247192383,1.7828774090412696
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,56,279.9797743311022,weighted,2.232592821121216,1.8202019699524503
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,57,284.9490499551644,weighted,2.228771686553955,1.8541116044993886
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,58,289.9141463434489,weighted,2.2854745388031006,1.8899129839579656
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,59,294.8784216808356,weighted,2.302262306213379,1.924136310492459
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,60,299.8542817474845,weighted,2.353015422821045,1.9597315427697013
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,61,304.82016864112,weighted,2.354933023452759,1.9925316677859222
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,62,309.7807073215111,weighted,2.3464338779449463,2.021904120330052
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,63,314.75272561588446,weighted,2.40167498588562,2.0534235666798266
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,64,319.71996214962667,weighted,2.353074789047241,2.0782934065851
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,65,324.69225981152886,weighted,1.2676105499267578,2.011010007239171
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,66,329.6595409107644,weighted,1.6534887552261353,1.981337188853685
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,67,334.63315510848884,weighted,1.681962490081787,1.9564902992887983
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,68,339.60382045677335,weighted,1.6066006422042847,1.9274508724262795
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,69,344.57256498356446,weighted,1.9209282398223877,1.926909520292495
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,70,349.53361222377777,weighted,1.9257420301437378,1.9268126233305498
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,71,354.4943402850933,weighted,2.2096033096313477,1.950283106912892
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,72,359.4535688652444,weighted,2.1030802726745605,1.9629646538808962
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,73,364.41792854498664,weighted,2.305049419403076,1.9913563063005153
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,74,369.37859557818666,weighted,2.2903075218200684,2.016168048467687
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,75,374.33418209997336,weighted,2.265319585800171,2.036846618695624
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,76,379.2901390065511,weighted,2.4167041778564453,2.0683732602641145
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,77,384.25921751818663,weighted,2.351177215576172,2.0918448451207423
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,78,389.22465496291557,weighted,2.338876724243164,2.112347492287456
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,79,394.1843169415822,weighted,2.3578741550445557,2.1327252125817453
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,80,399.14521157922667,weighted,2.513272285461426,2.1643090810010563
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,81,404.15157164488886,weighted,2.508293628692627,2.1928584076595268
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,82,409.1178053244089,weighted,2.594571590423584,2.2261989776203266
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,83,414.0905701596267,weighted,2.5660953521728516,2.2544090024375767
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,84,419.0498915074045,weighted,2.639543294906616,2.2863735915357366
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,85,424.0188118176711,weighted,2.635671377182007,2.3153638954619384
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,86,428.98432385677336,weighted,2.693294048309326,2.346730570099312
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,87,433.9488745090311,weighted,2.627460479736328,2.3700300175507025
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,88,438.91716301660443,weighted,2.7230310440063477,2.399327675491122
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,89,443.8826688269689,weighted,2.7236218452453613,2.426242780393022
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,90,448.8470230854489,weighted,2.790912389755249,2.4565088835362188
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,91,453.8083502229156,weighted,2.770477056503296,2.4825669724549027
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,92,458.7733293643289,weighted,2.8432776927948,2.5125045038158444
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,93,463.74563696273776,weighted,2.844881057739258,2.5400904139250526
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,94,468.70736753971556,weighted,2.894054651260376,2.5694680144740265
njpjfulm,DiffusionNFT,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/njpjfulm,95,473.6746986075467,weighted,2.863170623779297,2.593844143546602
